backdoor,avg,max,min,variance,std_dev
171,0.7666833333333334,0.7671666666666666,0.7658333333333334,1.6361111111109613e-07,0.0004044887033170347
172,0.7666999999999999,0.7671666666666668,0.7661666666666667,8.222222222223297e-08,0.0002867441755681063
173,0.7682333333333332,0.7688333333333334,0.7671666666666666,2.233333333333648e-07,0.00047258156262529414
174,0.7703166666666668,0.7706666666666667,0.7698333333333334,8.02777777777797e-08,0.0002833333333333367
175,0.7699833333333332,0.7715,0.7686666666666666,7.13611111111123e-07,0.0008447550598316195
176,0.7697166666666666,0.7706666666666666,0.7686666666666667,3.2805555555553843e-07,0.0005727613425813044
177,0.7645666666666667,0.7736666666666666,0.7625,9.451111111111073e-06,0.0030742659467116818
178,0.7734166666666666,0.774,0.7725,2.458333333333551e-07,0.0004958158260214725
179,0.7734833333333332,0.7741666666666667,0.7728333333333333,1.4694444444444945e-07,0.00038333333333333985
180,0.7733000000000001,0.774,0.7725,1.266666666666721e-07,0.00035590260840105134
181,0.7714666666666667,0.7718333333333334,0.7708333333333333,9.888888888891003e-08,0.00031446603773525373
182,0.7729666666666666,0.7735000000000001,0.7721666666666666,1.9333333333333218e-07,0.00043969686527576266
183,0.77125,0.7718333333333334,0.7706666666666666,1.4583333333333083e-07,0.0003818813079129834
184,0.7676000000000001,0.7681666666666667,0.767,1.3999999999999728e-07,0.0003741657386773905
185,0.7679666666666666,0.7691666666666667,0.7676666666666666,1.9888888888889908e-07,0.00044596960534199983
186,0.7677499999999999,0.776,0.7621666666666667,4.068472222222215e-05,0.006378457667980729
187,0.7731833333333334,0.774,0.7725,2.3583333333332134e-07,0.00048562674281110317
188,0.7772833333333333,0.7778333333333333,0.7763333333333333,1.891666666666646e-07,0.00043493294502332724
189,0.7784333333333334,0.7793333333333333,0.7773333333333333,2.622222222222266e-07,0.0005120763831912448
190,0.7771833333333333,0.7780000000000001,0.7763333333333333,1.8583333333336457e-07,0.0004310839052126217
191,0.7771999999999999,0.7776666666666668,0.7766666666666666,1.4333333333339132e-07,0.00037859388972009484
192,0.7770833333333333,0.7778333333333334,0.776,2.7916666666664956e-07,0.0005283622494715624
193,0.7767666666666666,0.7776666666666666,0.7761666666666667,2.011111111110853e-07,0.00044845413490242824
194,0.7743666666666666,0.7748333333333333,0.774,5.999999999998975e-08,0.0002449489742782969
195,0.77175,0.7721666666666667,0.7711666666666667,9.02777777777838e-08,0.0003004626062886758
196,0.7794166666666668,0.7796666666666667,0.7791666666666667,3.472222222222567e-08,0.00018633899812499173
197,0.7788166666666667,0.7795,0.7783333333333333,1.3027777777777017e-07,0.00036094013046178474
198,0.77965,0.78,0.7793333333333332,5.80555555555657e-08,0.0002409472049133704
199,0.7786166666666667,0.7798333333333334,0.7776666666666667,3.2250000000001444e-07,0.0005678908345800401
200,0.78175,0.7823333333333334,0.781,1.6805555555558514e-07,0.0004099457958749975
201,0.7825166666666667,0.7833333333333334,0.7819999999999999,1.4694444444445168e-07,0.0003833333333333428
202,0.7844333333333333,0.7851666666666667,0.784,1.511111111110941e-07,0.0003887301263229982
203,0.7841666666666666,0.785,0.7831666666666666,4.888888888889329e-07,0.0006992058987801325
204,0.7853666666666668,0.7858333333333332,0.7849999999999999,8.777777777776806e-08,0.0002962731472438366
205,0.7908166666666665,0.7914999999999999,0.7903333333333332,1.3583333333332598e-07,0.0003685557397915897
206,0.7900666666666667,0.791,0.7891666666666667,3.122222222221949e-07,0.0005587684871413159
207,0.7902333333333333,0.7906666666666667,0.7896666666666667,8.444444444443547e-08,0.0002905932629026961
208,0.78935,0.7898333333333334,0.7886666666666666,1.302777777777687e-07,0.0003609401304617827
209,0.7915,0.7925,0.7908333333333333,3.2222222222221046e-07,0.0005676462121975363
210,0.7919166666666666,0.7923333333333333,0.7913333333333333,5.694444444444485e-08,0.00023863035105460673
211,0.7939499999999999,0.7958333333333332,0.7925000000000001,1.7391666666665512e-06,0.0013187746838131795
212,0.7951166666666667,0.7955,0.7948333333333333,4.472222222223125e-08,0.00021147629234084667
213,0.7987499999999998,0.7993333333333332,0.7983333333333332,1.3472222222223693e-07,0.0003670452590924407
214,0.7953333333333333,0.7956666666666667,0.7949999999999999,8.333333333334457e-08,0.00028867513459483236
215,0.7974166666666668,0.7978333333333334,0.7968333333333334,6.805555555555538e-08,0.00026087459737497514
216,0.796,0.7965,0.7955,9.444444444445325e-08,0.0003073181485764439
217,0.79625,0.7968333333333335,0.7955,1.7361111111112097e-07,0.0004166666666666785
218,0.7963166666666667,0.7966666666666666,0.7959999999999999,3.58333333333358e-08,0.00018929694486001563
219,0.7989999999999999,0.7996666666666667,0.7983333333333332,1.5555555555558047e-07,0.0003944053188733393
220,0.7978666666666666,0.7998333333333335,0.7958333333333332,3.043333333333615e-06,0.0017445152144173507
221,0.7981333333333334,0.7986666666666667,0.7976666666666665,7.666666666669493e-08,0.00027688746209732023
222,0.7953833333333332,0.7956666666666666,0.7949999999999999,5.0277777777768555e-08,0.00022422706745120794
223,0.7973833333333333,0.7978333333333334,0.7968333333333334,8.916666666667073e-08,0.00029860788111948873
224,0.7974,0.7978333333333334,0.7968333333333332,6.77777777778043e-08,0.0002603416558636061
225,0.7991666666666666,0.7998333333333334,0.7985000000000001,2.1111111111110533e-07,0.00045946829173633446
226,0.7999499999999999,0.8003333333333333,0.7994999999999999,4.472222222224568e-08,0.0002114762923408808
227,0.79905,0.7993333333333333,0.7988333333333333,2.8055555555556403e-08,0.00016749792701868402
228,0.7992833333333332,0.7998333333333333,0.7986666666666666,1.2805555555555363e-07,0.00035784850922639545
229,0.8004833333333332,0.8008333333333333,0.8001666666666667,4.694444444442597e-08,0.00021666666666662402
230,0.8013,0.8015000000000001,0.8009999999999999,2.1111111111118297e-08,0.00014529663145138052
231,0.7989499999999999,0.7993333333333333,0.7986666666666666,3.9166666666674694e-08,0.00019790570145065224
232,0.7966500000000002,0.7971666666666667,0.7961666666666667,9.69444444444549e-08,0.00031135902820450686
233,0.8000833333333333,0.8003333333333333,0.7998333333333332,2.3611111111120705e-08,0.00015365907428824602
234,0.7991499999999998,0.7994999999999999,0.7988333333333333,4.694444444443928e-08,0.00021666666666665476
235,0.7984,0.7988333333333333,0.7978333333333334,1.288888888888694e-07,0.00035901098714227314
236,0.8005833333333333,0.8010000000000002,0.8001666666666665,1.0694444444447643e-07,0.00032702361450585865
