backdoor,avg,max,min,variance,std_dev
98,0.7776166666666666,0.7781666666666668,0.7766666666666666,3.0583333333340694e-07,0.0005530220007679685
99,0.7736666666666666,0.774,0.7731666666666668,6.666666666664089e-08,0.0002581988897471112
100,0.7715833333333333,0.7723333333333333,0.7709999999999999,1.736111111111432e-07,0.0004166666666667052
101,0.7722833333333333,0.7726666666666667,0.7719999999999999,7.805555555555576e-08,0.00027938424357067056
102,0.77395,0.7743333333333333,0.7735,6.69444444444397e-08,0.0002587362449376579
103,0.7680499999999999,0.7686666666666666,0.7665,5.002777777777579e-07,0.0007073031724640841
104,0.7630333333333332,0.7635,0.7623333333333334,1.2666666666665727e-07,0.0003559026084010305
105,0.7603666666666666,0.7606666666666666,0.7596666666666667,1.2111111111108886e-07,0.00034801021696365304
106,0.7534833333333333,0.7539999999999999,0.7529999999999999,6.91666666666629e-08,0.0002629955639676512
107,0.7518166666666668,0.7548333333333335,0.7471666666666668,1.1096944444444456e-05,0.003331207655557434
108,0.7486666666666666,0.749,0.748,7.777777777777914e-08,0.000278886675511361
109,0.7428333333333335,0.7436666666666667,0.7423333333333334,1.944444444444164e-07,0.0004409585518440666
110,0.7457333333333332,0.7461666666666666,0.7454999999999998,4.5555555555558105e-08,0.00021343747458110092
111,0.7373333333333333,0.7378333333333333,0.7364999999999999,1.5000000000000764e-07,0.0003872983346207516
112,0.7298833333333333,0.7303333333333333,0.7295,6.694444444442711e-08,0.00025873624493763357
113,0.7218666666666668,0.7228333333333334,0.7213333333333334,2.600000000000101e-07,0.0005099019513592884
114,0.7201333333333333,0.7204999999999999,0.7196666666666667,7.666666666665497e-08,0.000276887462097248
115,0.7138833333333333,0.7141666666666666,0.7133333333333333,6.69444444444471e-08,0.00025873624493767217
116,0.7060333333333333,0.7064999999999999,0.7055,1.0999999999998243e-07,0.0003316624790355135
117,0.7037833333333333,0.7043333333333333,0.7031666666666667,1.1694444444442833e-07,0.00034197140881136296
118,0.69455,0.6953333333333334,0.6940000000000001,1.3361111111109316e-07,0.00036552853665766395
119,0.6846333333333333,0.6851666666666668,0.6841666666666666,9.333333333337643e-08,0.00030550504633045984
120,0.67385,0.6745,0.6734999999999999,1.136111111111268e-07,0.00033706247360263465
121,0.6664,0.667,0.6659999999999999,1.0666666666667427e-07,0.00032659863237110204
122,0.6515833333333333,0.6519999999999999,0.651,1.0694444444442275e-07,0.0003270236145057766
123,0.6351833333333333,0.6355000000000002,0.6346666666666666,1.0250000000000332e-07,0.0003201562118716476
124,0.6201666666666668,0.6208333333333333,0.6193333333333333,1.8888888888889542e-07,0.0004346134936801841
125,0.6019166666666667,0.6031666666666666,0.6005,5.291666666666426e-07,0.0007274384280931566
126,0.5727333333333333,0.5736666666666668,0.5711666666666666,4.844444444444731e-07,0.0006960204339273905
127,0.5468333333333333,0.5481666666666667,0.5453333333333333,1.0166666666666835e-06,0.00100829889748362
